time,time2,y,yh
35.291666666666664,14.375,27.29,24.709234890416553
35.333333333333336,14.416666666666666,29.03,26.743154384576115
35.375,14.458333333333334,30.36,28.36262549928853
35.416666666666664,14.5,29.93,29.704104049318005
35.458333333333336,14.541666666666666,29.45,30.838414247000653
35.5,14.583333333333334,30.18,31.56317645785255
35.541666666666664,14.625,30.05,31.803804872750824
35.583333333333336,14.666666666666666,29.23,31.854433766058374
35.625,14.708333333333334,29.51,31.526033066234838
35.666666666666664,14.75,28.42,30.79392242062768
35.708333333333336,14.791666666666666,26.82,29.491059901089223
35.75,14.833333333333334,24.61,27.552996364655964
35.791666666666664,14.875,23.75,24.951870660486335
35.833333333333336,14.916666666666666,23.56,23.39985933273119
35.875,14.958333333333334,23.16,23.142231384203814
